,temp_mean,rain_mean
1.45403E+12,27.70555556,7.954385965
1.45411E+12,28.59444444,0.035087719
1.4542E+12,28.17777778,6.519298246
1.45428E+12,28.81666667,0.010714286
1.45437E+12,27.75555556,4.419298246
1.45446E+12,28.41111111,0.049122807
1.45454E+12,27.76111111,7.703571429
1.45463E+12,27.7,11.23035714
1.45472E+12,28.36470588,7.821428571
1.4548E+12,26.76470588,25.16428571
1.45489E+12,27.28125,0.183636364
1.45498E+12,26.85625,0.007272727
1.45506E+12,26.70625,1.238181818
1.45515E+12,27.3625,0.123636364
1.45524E+12,27.49375,12.45818182
1.45532E+12,28.27058824,0.203571429
1.45541E+12,27.87058824,12.24
1.45549E+12,28.6,0.839285714
1.45558E+12,28.47647059,0.010714286
1.45567E+12,28.02352941,0
1.45575E+12,27.56111111,0.866666667
1.45584E+12,25.03333333,81.93275862
1.45593E+12,26.36666667,4.307017544
1.45601E+12,27.42777778,0.003508772
1.4561E+12,27.96666667,0.059649123
1.45619E+12,27.95555556,0.253571429
1.45627E+12,26.23333333,15.97368421
1.45636E+12,27.73333333,0.175438596
1.45644E+12,28.12777778,0.019642857
1.45653E+12,28.25555556,0
1.45662E+12,28.35,0.175438596
1.4567E+12,28.55555556,0.098245614
1.45679E+12,28.43888889,0.013793103
1.45688E+12,28.33888889,0
1.45696E+12,28.41052632,0.037931034
1.45705E+12,28.23684211,1.30877193
1.45714E+12,28.27894737,2.877192982
1.45722E+12,28.89473684,0.136842105
1.45731E+12,28.34736842,1.484210526
1.4574E+12,27.67777778,17.84310345
1.45748E+12,28.97777778,0.079310345
1.45757E+12,28.41578947,10.05172414
1.45765E+12,29.09473684,0.044827586
1.45774E+12,28.92631579,0
1.45783E+12,28.13684211,16.68448276
1.45791E+12,28.68947368,2.689655172
1.458E+12,28.94444444,0.024137931
1.45809E+12,28.55263158,0
1.45817E+12,28.92105263,0.251724138
1.45826E+12,28.66111111,0.720689655
1.45835E+12,28.74444444,0
1.45843E+12,28.88947368,2.668965517
1.45852E+12,28.74736842,9.65
1.4586E+12,28.60526316,1.134482759
1.45869E+12,29.15789474,0
1.45878E+12,29.10526316,3.044827586
1.45886E+12,28.6,2.8
1.45895E+12,29.05789474,0.006896552
1.45904E+12,29.37368421,0
1.45912E+12,29.44210526,0
1.45921E+12,29.15263158,0.126315789
1.4593E+12,29.18421053,0
1.45938E+12,29.20526316,0.403448276
1.45947E+12,29.48888889,0.003448276
1.45956E+12,29.58947368,0.25
1.45964E+12,28.62222222,13.19827586
1.45973E+12,29.14444444,3.362068966
1.45981E+12,28.77222222,5.10862069
1.4599E+12,29.25,0.013793103
1.45999E+12,29.22631579,0.444827586
1.46007E+12,29.5,0.775862069
1.46016E+12,28.16315789,22.8362069
1.46025E+12,29.15,4.856896552
1.46033E+12,29.65555556,0.596551724
1.46042E+12,29.73529412,5.460344828
1.46051E+12,29.88235294,3.39137931
1.46059E+12,29.72352941,2.674137931
1.46068E+12,28.88333333,2.356896552
1.46076E+12,29.37647059,8.398275862
1.46085E+12,29.56315789,5.893103448
1.46094E+12,30.03157895,0.05862069
1.46102E+12,30.58888889,0.003448276
1.46111E+12,29.18235294,13.38793103
1.4612E+12,30.05789474,0.765517241
1.46128E+12,29.20526316,13.25172414
1.46137E+12,29.05789474,10.1862069
1.46146E+12,29.21052632,1.615517241
1.46154E+12,28.73684211,13.38448276
1.46163E+12,29.01052632,3.048275862
1.46172E+12,28.82631579,6.724137931
1.4618E+12,28.92777778,4.284482759
1.46189E+12,28.46666667,14.06034483
1.46197E+12,28.20588235,10.31551724
1.46206E+12,29.56470588,0.365517241
1.46215E+12,28.88333333,10.53275862
1.46223E+12,29.86666667,0.348275862
1.46232E+12,30.48947368,0.006896552
1.46241E+12,29.35882353,8.04137931
1.46249E+12,29.4125,2.755172414
1.46258E+12,29.26666667,2.818965517
1.46267E+12,29.4,0.694827586
1.46275E+12,29.57222222,3.929310345
1.46284E+12,30.13529412,0.017241379
1.46292E+12,29.01578947,29.39482759
1.46301E+12,29.21666667,1.315517241
1.4631E+12,28.69473684,6.679310345
1.46318E+12,27.58888889,22.38103448
1.46327E+12,28.40526316,11.42758621
1.46336E+12,28.34444444,13
1.46344E+12,29,4.465517241
1.46353E+12,28.15,18.26724138
1.46362E+12,28.68421053,1.539655172
1.4637E+12,29.80555556,0.189655172
1.46379E+12,28.62777778,9.418965517
1.46388E+12,28.33888889,30.05
1.46396E+12,29.66315789,1.610344828
1.46405E+12,29.66666667,2.301724138
1.46413E+12,29.91578947,5.165517241
1.46422E+12,28.64210526,0.194827586
1.46431E+12,29.88421053,0
1.46439E+12,28.90526316,15.70862069
1.46448E+12,29.82631579,1.093103448
1.46457E+12,28.35263158,2.362068966
1.46465E+12,29.2,0.105172414
1.46474E+12,27.67777778,16.19649123
1.46483E+12,28.00555556,11.89473684
1.46491E+12,28.33888889,1.128070175
1.465E+12,26.80555556,1.535087719
1.46508E+12,28.50555556,0.01754386
1.46517E+12,29.51666667,4.126315789
1.46526E+12,29.57222222,0.712280702
1.46534E+12,27.66842105,25.08596491
1.46543E+12,28.56111111,9.903508772
1.46552E+12,28.47777778,2.522807018
1.4656E+12,28.01764706,5.073684211
1.46569E+12,28.68333333,0.987719298
1.46578E+12,28.61176471,4.192982456
1.46586E+12,28.51111111,1.105263158
1.46595E+12,27.97058824,20.09473684
1.46604E+12,28.02777778,7.20877193
1.46612E+12,26.21176471,50.28363636
1.46621E+12,27.27894737,0.738181818
1.46629E+12,27.60555556,0.018181818
1.46638E+12,28.54736842,0.025454545
1.46647E+12,28.89473684,0.445454545
1.46655E+12,27.12777778,7.349090909
1.46664E+12,29.12352941,0.014545455
1.46673E+12,26.81111111,39.85636364
1.46681E+12,29.10526316,0.585454545
1.4669E+12,28.82105263,0.427272727
1.46699E+12,28.90555556,0.007272727
1.46707E+12,29.72941176,0.003636364
1.46716E+12,30.38888889,0
1.46724E+12,30.26111111,0.08
1.46733E+12,30.02222222,0
1.46742E+12,30.08888889,0
1.4675E+12,30.28888889,0
1.46759E+12,30.31666667,0
1.46768E+12,30.2,0
1.46776E+12,29.05,6.540740741
1.46785E+12,29.43888889,2.651851852
1.46794E+12,28.38888889,20.10925926
1.46802E+12,29.62222222,0
1.46811E+12,29.57222222,0
1.4682E+12,27.97894737,12.16363636
1.46828E+12,29.86842105,0.003636364
1.46837E+12,27.75555556,14.71636364
1.46845E+12,26.98421053,7.881818182
1.46854E+12,26.99444444,20.64181818
1.46863E+12,28.47894737,0.14
1.46871E+12,27.57777778,6.42
1.4688E+12,27.71111111,7.66
1.46889E+12,27.74705882,16.32727273
1.46897E+12,27.03684211,38.65090909
1.46906E+12,27.41111111,21.66181818
1.46915E+12,26.23888889,9.474074074
1.46923E+12,27.13888889,4.488888889
1.46932E+12,27.05,9.338181818
1.4694E+12,27.43529412,0.292592593
1.46949E+12,26.32777778,19.07222222
1.46958E+12,28.44705882,0
1.46966E+12,27.7,15.46666667
1.46975E+12,28.61111111,0.003703704
1.46984E+12,28.93888889,0.011538462
1.46992E+12,28.03888889,6.526415094
1.47001E+12,27.63333333,3.621818182
1.4701E+12,29.18888889,0.014285714
1.47018E+12,27.62777778,6.657692308
1.47027E+12,28.57222222,0
1.47036E+12,29.5,0.305454545
1.47044E+12,28.63529412,7.17037037
1.47053E+12,29.21578947,0.105263158
1.47061E+12,29.39473684,0
1.4707E+12,29.21111111,0.684210526
1.47079E+12,29.77777778,0
1.47087E+12,28.82222222,6.592727273
1.47096E+12,28.92352941,5.305454545
1.47105E+12,29.29444444,0.816363636
1.47113E+12,28.88823529,0.592727273
1.47122E+12,29.38888889,0.483333333
1.47131E+12,29.59411765,0
1.47139E+12,29.23529412,7.177777778
1.47148E+12,29.93125,0.036363636
1.47156E+12,28.33529412,22.36923077
1.47165E+12,29.61176471,2.544444444
1.47174E+12,27.71666667,19.04901961
1.47182E+12,29.11764706,0.010909091
1.47191E+12,29.23888889,2.525925926
1.472E+12,27.9,30.66666667
1.47208E+12,29.41333333,0
1.47217E+12,29.5,0
1.47226E+12,29.37222222,1.534693878
1.47234E+12,29.06111111,0.847058824
1.47243E+12,29.51666667,0.368627451
1.47252E+12,27.66666667,6.002083333
1.4726E+12,28.15294118,2.472
1.47269E+12,26.87222222,8.808333333
1.47277E+12,28.47777778,0.028571429
1.47286E+12,29.26111111,0.008333333
1.47295E+12,28.63333333,6.395833333
1.47303E+12,28.27222222,0.657142857
1.47312E+12,28.98888889,5.204255319
1.47321E+12,27.62222222,19.34166667
1.47329E+12,29.25555556,0.016666667
1.47338E+12,27.56666667,4.45
1.47347E+12,27.13888889,9.174468085
1.47355E+12,28.53333333,4.327083333
1.47364E+12,26.61764706,4.747916667
1.47372E+12,28.95555556,0.004166667
1.47381E+12,26.73333333,21.96595745
1.4739E+12,29.02941176,0
1.47398E+12,28.22777778,15.29555556
1.47407E+12,28.75882353,1.545652174
1.47416E+12,28.56666667,20.07173913
1.47424E+12,28.47058824,14.8326087
1.47433E+12,28.23888889,10.43043478
1.47442E+12,28.11176471,1.686956522
1.4745E+12,28.50555556,0.004255319
1.47459E+12,28.85882353,0.004255319
1.47468E+12,29.11111111,0.268085106
1.47476E+12,28.80588235,1.310869565
1.47485E+12,28.79411765,0.034042553
1.47493E+12,28.71176471,0.195744681
1.47502E+12,29.76111111,0.034042553
1.47511E+12,29.41111111,0
1.47519E+12,28.57777778,3.278723404
1.47528E+12,28.05555556,0.361702128
1.47537E+12,29.75,0.565957447
1.47545E+12,27.83888889,22.61276596
1.47554E+12,28.61666667,0.316666667
1.47563E+12,28.69444444,0.466666667
1.47571E+12,28.07222222,5.523913043
1.4758E+12,25.91666667,48.65
1.47588E+12,28.21176471,0.047826087
1.47597E+12,28.64705882,2.829787234
1.47606E+12,29.57058824,0.491666667
1.47614E+12,30.18823529,0
1.47623E+12,29.62352941,0.516
1.47632E+12,29.26470588,0.51
1.4764E+12,28.47647059,20.77647059
1.47649E+12,29.6,0.203846154
1.47658E+12,28.56666667,7.221153846
1.47666E+12,28.99411765,0.073076923
1.47675E+12,29.43333333,3.8
1.47684E+12,27.54117647,16.01730769
1.47692E+12,29.12222222,0
1.47701E+12,28.95294118,7.275
1.47709E+12,28.28888889,2.276923077
1.47718E+12,28.37647059,0.430769231
1.47727E+12,27.43333333,8.574509804
1.47735E+12,27.06470588,32.72115385
1.47744E+12,27.54444444,1.411538462
1.47753E+12,26.07058824,16.67884615
1.47761E+12,27.08823529,7.241509434
1.4777E+12,27.06666667,12.68490566
1.47779E+12,27.38888889,1.049056604
1.47787E+12,28.56111111,0.143396226
1.47796E+12,27.37222222,27.40196078
1.47804E+12,27.39444444,15.70192308
1.47813E+12,27.65,5.173076923
1.47822E+12,27.96666667,5.121153846
1.4783E+12,26.85555556,9.403846154
1.47839E+12,28.40555556,0.796153846
1.47848E+12,26.91764706,3.205769231
1.47856E+12,28.91666667,0.069230769
1.47865E+12,28.03333333,8.09245283
1.47874E+12,27.67222222,9.678431373
1.47882E+12,26.73333333,8.778846154
1.47891E+12,27.3,13.64230769
1.479E+12,27.45555556,2.471153846
1.47908E+12,25.42222222,34.90566038
1.47917E+12,27.35882353,5.998113208
1.47925E+12,26.60588235,22.7462963
1.47934E+12,27.46875,7.768518519
1.47943E+12,27.5,9.77962963
1.47951E+12,27.87647059,7.455555556
1.4796E+12,28.02,5.475925926
1.47969E+12,28.13529412,3.02037037
1.47977E+12,27.45882353,2.401851852
1.47986E+12,27.7625,3.975925926
1.47995E+12,27.8,0.055555556
1.48003E+12,27.82352941,16.33584906
1.48012E+12,27.31875,22.51698113
1.4802E+12,27.28125,5.018867925
1.48029E+12,27.66428571,0
1.48038E+12,26.5125,0.160377358
1.48046E+12,28.06875,0
1.48055E+12,25.73888889,10.6962963
1.48064E+12,27.20555556,2.694444444
1.48072E+12,27.58666667,3.448148148
1.48081E+12,28.89375,2.855555556
1.4809E+12,29.01111111,10.15185185
1.48098E+12,28.53529412,4.574074074
1.48107E+12,28.60588235,1.592592593
1.48116E+12,28.80625,0.361111111
1.48124E+12,27.09375,11.3
1.48133E+12,27.64375,2.173584906
1.48141E+12,26.30625,3.696226415
1.4815E+12,28.17647059,0.003703704
1.48159E+12,28.2,0.631481481
1.48167E+12,28.35294118,0.085185185
1.48176E+12,28.72222222,0.007407407
1.48185E+12,28.71666667,0.446296296
1.48193E+12,27.2,11.01666667
1.48202E+12,26.71176471,17.45555556
1.48211E+12,28.00625,1.512962963
1.48219E+12,28.22941176,0.131481481
1.48228E+12,28.6,1.318518519
1.48236E+12,26.82352941,24.35555556
1.48245E+12,27.12222222,27.75555556
1.48254E+12,26.68235294,36.11272727
1.48262E+12,26.88125,16.34181818
1.48271E+12,26.86111111,0.025454545
1.4828E+12,26.34705882,4.883636364
1.48288E+12,25.725,2.905454545
1.48297E+12,27.60666667,0
1.48306E+12,27.08125,5.178181818
1.48314E+12,26.83125,0.003636364
1.48323E+12,27.09444444,15.92363636
1.48332E+12,26.44444444,13.92142857
1.4834E+12,26.71764706,2.687272727
1.48349E+12,27.08235294,2.642857143
1.48357E+12,27.92941176,1.869642857
1.48366E+12,28.65294118,0.128571429
1.48375E+12,29.48125,0
1.48383E+12,29.50625,0.208928571
1.48392E+12,28.95882353,0
1.48401E+12,28.40555556,7.532142857
1.48409E+12,27.66875,11.28571429
1.48418E+12,28.21666667,0.014285714
1.48427E+12,27.98125,0.667857143
1.48435E+12,28.1,0.332142857
1.48444E+12,28.14444444,1.117857143
1.48452E+12,28.00555556,0.277777778
1.48461E+12,28.00625,0.042857143
1.4847E+12,26.78125,21.35178571
1.48478E+12,26.75,31.08928571
1.48487E+12,26.4875,4.792727273
1.48496E+12,26.74375,25.96964286
1.48504E+12,26.65,14.93928571
1.48513E+12,25.15,73.24181818
1.48522E+12,24.19411765,14.98727273
1.4853E+12,25.91176471,4.943636364
1.48539E+12,27.17333333,2.485454545
1.48548E+12,27.4,0.623636364
1.48556E+12,26.29375,4.172727273
1.48565E+12,26.5625,0.114545455
1.48573E+12,26.14666667,5.638181818
1.48582E+12,27.06875,0.094545455
1.48591E+12,27.25333333,0.564285714
1.48599E+12,27.2875,1.843636364
1.48608E+12,27.54705882,16.99818182
1.48617E+12,27.06470588,13.62363636
1.48625E+12,27.5125,2.296363636
1.48634E+12,27.88125,0.923636364
1.48643E+12,26.52666667,12.44181818
1.48651E+12,26.71875,31.30185185
1.4866E+12,27.71333333,0.274074074
1.48668E+12,27.8,0.007407407
1.48677E+12,27.49375,0.209259259
1.48686E+12,26.36875,3.557407407
1.48694E+12,26.6375,2.535849057
1.48703E+12,26.67333333,1.81509434
1.48712E+12,25.66875,9.130188679
1.4872E+12,26.7375,0.073584906
1.48729E+12,27.25333333,0
1.48738E+12,27.14375,0
1.48746E+12,27.70625,0.371698113
1.48755E+12,27.73333333,2.105555556
1.48764E+12,27.275,9.109090909
1.48772E+12,27.71875,0.116363636
1.48781E+12,27.05882353,11.03703704
1.48789E+12,25.09411765,19.40909091
1.48798E+12,26.76111111,6.590909091
1.48807E+12,27.51176471,2.485454545
1.48815E+12,27.46875,0.727272727
1.48824E+12,26.875,10.77962963
1.48833E+12,25.25882353,28.03584906
1.48841E+12,26.975,0.439622642
1.4885E+12,26.28823529,18.29433962
1.48859E+12,25.68823529,6.49245283
1.48867E+12,26.98888889,6.220754717
1.48876E+12,26.94117647,12.44150943
1.48884E+12,27.16666667,1.905660377
1.48893E+12,27.48333333,1.290566038
1.48902E+12,27.4,0.196226415
1.4891E+12,27.33125,0
1.48919E+12,27.55294118,9.075471698
1.48928E+12,26.85294118,11.49433962
1.48936E+12,28.07647059,3.356603774
1.48945E+12,27.08235294,2.483018868
1.48954E+12,28.91764706,0
1.48962E+12,28.425,2.416981132
1.48971E+12,27.17058824,8.09245283
1.4898E+12,28.10625,5.220754717
1.48988E+12,28.225,2.737735849
1.48997E+12,26.86,8.846153846
1.49005E+12,28.15555556,2.951923077
1.49014E+12,27.70588235,8.336
1.49023E+12,28.83333333,0.039215686
1.49031E+12,28.46111111,0.790384615
1.4904E+12,27.78333333,18.875
1.49049E+12,28.91764706,0.976923077
1.49057E+12,28.82777778,1.074509804
1.49066E+12,26.95555556,4.505769231
1.49075E+12,27.08888889,10.79433962
1.49083E+12,25.88888889,10.77735849
1.49092E+12,27.35294118,7.766037736
1.491E+12,26.91176471,6.518518519
1.49109E+12,27.70555556,0.818867925
1.49118E+12,27.51176471,7.279245283
1.49126E+12,28.48823529,6.050909091
1.49135E+12,28.77777778,1.209090909
1.49144E+12,28.97777778,1.690740741
1.49152E+12,28.11111111,16.42941176
1.49161E+12,27.07222222,3.52
1.4917E+12,27.98235294,4.990196078
1.49178E+12,27.68235294,2.511764706
1.49187E+12,28.8875,2.63877551
1.49196E+12,28.225,15.18
1.49204E+12,27.10666667,15.848
1.49213E+12,27.39333333,14.61020408
1.49221E+12,27.76666667,9.875510204
1.4923E+12,28.34666667,3.032653061
1.49239E+12,28.64375,10.39387755
1.49247E+12,27,37.91666667
1.49256E+12,27.94,0.83125
1.49265E+12,27.87647059,8.067346939
1.49273E+12,27.7375,31.35625
1.49282E+12,28.29411765,5.56
1.49291E+12,28.51333333,1.559183673
1.49299E+12,27.66666667,12.17142857
1.49308E+12,26.98823529,9.228571429
1.49316E+12,27.3625,7.855555556
1.49325E+12,27.825,17.09166667
1.49334E+12,27.60714286,13.92608696
1.49342E+12,27.93571429,1.391111111
1.49351E+12,28.76428571,2.030434783
1.4936E+12,28.95625,0.725
1.49368E+12,28,10.16808511
1.49377E+12,29,0.440425532
1.49386E+12,28.6375,9.521568627
1.49394E+12,28.64285714,1.765306122
1.49403E+12,28.26,6.114285714
1.49412E+12,28.07058824,5.852941176
1.4942E+12,28.62352941,0.169230769
1.49429E+12,29.44666667,2.904166667
1.49437E+12,27.38666667,9.766666667
1.49446E+12,28.12941176,1.222916667
1.49455E+12,28.25,15.88461538
1.49463E+12,28.625,2.691666667
1.49472E+12,29.19333333,0.541666667
1.49481E+12,28.2125,12.14893617
1.49489E+12,28.76666667,2.213953488
1.49498E+12,29.92857143,0.285714286
1.49507E+12,29.37142857,3.395918367
1.49515E+12,29.27647059,0.343396226
1.49524E+12,29.72222222,0.042307692
1.49532E+12,28.20625,15.05744681
1.49541E+12,28.25625,24.8
1.4955E+12,29.68823529,0.18
1.49558E+12,26.61666667,38.75217391
1.49567E+12,28.34444444,0.17826087
1.49576E+12,27.37058824,22.78723404
1.49584E+12,28.31176471,0.641304348
1.49593E+12,29.11764706,0.360869565
1.49602E+12,29.425,0.939583333
1.4961E+12,26.82941176,25.72444444
1.49619E+12,28.51538462,43.11521739
1.49628E+12,27.99230769,7.033333333
1.49636E+12,29.29333333,0
1.49645E+12,29.91176471,0
1.49653E+12,30.34705882,0
1.49662E+12,30.11875,0.092592593
1.49671E+12,29.89411765,0
1.49679E+12,29.80625,0.930769231
1.49688E+12,29.48235294,2.440384615
1.49697E+12,29.88666667,0.007407407
1.49705E+12,28.86875,13.37142857
1.49714E+12,28.23333333,0.056603774
1.49723E+12,29.48,0.038461538
1.49731E+12,29.36470588,0.552
1.4974E+12,27.72941176,23.45319149
1.49748E+12,29.15833333,1.059259259
1.49757E+12,28.51538462,6.435294118
1.49766E+12,29.19375,0.278431373
1.49774E+12,27.11333333,31.21568627
1.49783E+12,27.98666667,0.081818182
1.49792E+12,29.1,0.775471698
1.498E+12,28.57647059,3.844230769
1.49809E+12,28.90666667,0.033962264
1.49818E+12,27.04666667,8.44375
1.49826E+12,28.64705882,0
1.49835E+12,27.45294118,14.19607843
1.49844E+12,28.04375,3.444897959
1.49852E+12,26.42142857,1.831818182
1.49861E+12,27.45833333,11.79574468
1.49869E+12,27.3,6.653488372
1.49878E+12,28.6,0.004255319
1.49887E+12,29.23846154,0.032653061
1.49895E+12,28.77333333,0.910416667
1.49904E+12,27.18461538,3.881818182
1.49913E+12,28.51538462,0
1.49921E+12,27.33333333,27.30851064
1.4993E+12,27.88461538,0.3
1.49939E+12,28.61428571,0.625
1.49947E+12,28.23333333,7.016326531
1.49956E+12,27.84375,1.291666667
1.49964E+12,28.98,0.457692308
1.49973E+12,27.85,13.07843137
1.49982E+12,26.32222222,17.07058824
1.4999E+12,27.47222222,7.212
1.49999E+12,26.20555556,42.11538462
1.50008E+12,27.4,7.620454545
1.50016E+12,28.55882353,0.206
1.50025E+12,28.86666667,0
1.50034E+12,28.53888889,0
1.50042E+12,28.6,0
1.50051E+12,28.59444444,0.033333333
1.5006E+12,29.25555556,0
1.50068E+12,29.57222222,0
1.50077E+12,29.47058824,0
1.50085E+12,29.4,0
1.50094E+12,29.36875,0
1.50103E+12,28.625,4.844230769
1.50111E+12,29.17058824,0.003773585
1.5012E+12,29.57647059,0
1.50129E+12,29.44705882,0.143396226
1.50137E+12,29.42352941,0.305882353
1.50146E+12,29.47647059,0.028
1.50155E+12,29.42777778,2.919230769
1.50163E+12,29.47058824,0.037735849
1.50172E+12,29.38333333,0
1.5018E+12,29.47777778,0
1.50189E+12,29.55789474,0.175925926
1.50198E+12,28.93157895,8.494339623
1.50206E+12,28.42631579,1.969811321
1.50215E+12,27.55789474,5.018867925
1.50224E+12,27.55263158,0.984615385
1.50232E+12,28.65789474,0.056603774
1.50241E+12,26.99473684,27.29259259
1.5025E+12,26.52941176,13.78076923
1.50258E+12,27.06111111,1.32745098
1.50267E+12,28.125,1.173584906
1.50276E+12,26.78333333,12.39622642
1.50284E+12,28.18947368,0
1.50293E+12,27.16842105,36.24259259
1.50301E+12,27.58333333,7.249056604
1.5031E+12,28.40555556,4.522641509
1.50319E+12,28.85,1.230769231
1.50327E+12,28.81875,3.532075472
1.50336E+12,27.5125,1.487272727
1.50345E+12,29.01176471,0
1.50353E+12,28.79411765,1.727272727
1.50362E+12,28.34117647,0.159259259
1.50371E+12,28.83529412,0
1.50379E+12,27.75294118,6.418
1.50388E+12,28.27058824,1.409259259
1.50396E+12,26.94117647,1.490566038
1.50405E+12,27.96470588,0.886792453
1.50414E+12,28.84117647,0.040740741
1.50422E+12,29.08235294,0.752727273
1.50431E+12,29.22941176,0
1.5044E+12,29.17058824,0.058181818
1.50448E+12,28.86470588,0.083636364
1.50457E+12,28.76470588,5.369090909
1.50466E+12,27.06470588,18.47962963
1.50474E+12,28.21176471,3.921818182
1.50483E+12,27.67647059,16.11454545
1.50492E+12,28.05294118,2.670909091
1.505E+12,27.93529412,4.172727273
1.50509E+12,26.84705882,13.56346154
1.50517E+12,28.95294118,0
1.50526E+12,29.34705882,0
1.50535E+12,28.45294118,4.401960784
1.50543E+12,27.65625,13.19615385
1.50552E+12,27.47058824,12.96730769
1.50561E+12,28.60588235,6.532075472
1.50569E+12,26.98235294,20.93461538
1.50578E+12,26.62941176,9.156603774
1.50587E+12,27.10625,8.803846154
1.50595E+12,26.91875,5.847169811
1.50604E+12,28.725,1.605454545
1.50612E+12,28.87647059,4.485454545
1.50621E+12,28.24705882,8.283636364
1.5063E+12,28.82352941,0.389090909
1.50638E+12,27.65882353,13.17272727
1.50647E+12,27.7,1.078181818
1.50656E+12,28.35,1.6
1.50664E+12,27.51764706,19.34074074
1.50673E+12,27.85882353,1.4
1.50682E+12,27.16,8.033962264
1.5069E+12,28.01333333,0.030188679
1.50699E+12,27.57333333,6.322641509
1.50708E+12,26.04666667,8.039622642
1.50716E+12,27.58,5.098076923
1.50725E+12,28.16666667,14.74150943
1.50733E+12,27.72,18.7509434
1.50742E+12,27.3,19.51538462
1.50751E+12,28.19333333,18.57307692
1.50759E+12,27.96666667,11.08076923
1.50768E+12,28.30714286,8.642307692
1.50777E+12,27.18571429,24.31698113
1.50785E+12,27.38666667,1.971698113
1.50794E+12,29.3,0
1.50803E+12,29.77333333,0
1.50811E+12,28.90666667,0.428301887
1.5082E+12,30.14,0.003773585
1.50828E+12,30.31333333,0
1.50837E+12,29.96666667,0.003773585
1.50846E+12,29.93333333,0
1.50854E+12,29.68666667,1.177358491
1.50863E+12,28.92666667,0.924528302
1.50872E+12,28.62666667,2.483018868
1.5088E+12,27.95714286,4.725
1.50889E+12,28.14,4.871698113
1.50898E+12,28.10666667,3.235849057
1.50906E+12,27.74,2.109615385
1.50915E+12,28.78,0
1.50924E+12,27.18,5.651923077
1.50932E+12,26.86666667,23.86226415
1.50941E+12,26.43571429,3.601960784
1.50949E+12,27.72666667,0.183333333
1.50958E+12,27.95333333,0.265454545
1.50967E+12,27.99333333,17.47777778
1.50975E+12,27.44,9.198181818
1.50984E+12,28.18125,3.365454545
1.50993E+12,27.07142857,47.23207547
1.51001E+12,27.24285714,4.029090909
1.5101E+12,27.34285714,6.171698113
1.51019E+12,26.98,29.02264151
1.51027E+12,26.32666667,20.68888889
1.51036E+12,26.30625,15.29607843
1.51044E+12,27.66,6.991304348
1.51053E+12,27.85714286,7.540816327
1.51062E+12,26.10714286,57.14117647
1.5107E+12,27.64285714,0.311111111
1.51079E+12,28.46,6.488679245
1.51088E+12,27.4,10.24
1.51096E+12,27.91333333,13.83396226
1.51105E+12,28.51333333,0.852830189
1.51114E+12,27.82142857,6.196078431
1.51122E+12,26.40714286,10.09375
1.51131E+12,27.8,12.38653846
1.5114E+12,26.88461538,10.91176471
1.51148E+12,26.64615385,7.124
1.51157E+12,27.50769231,14.13653846
1.51165E+12,27.01538462,5.698076923
1.51174E+12,26.3,1.647916667
1.51183E+12,27.20909091,3.288235294
1.51191E+12,27.35833333,5.650980392
1.512E+12,28.11666667,1.455769231
1.51209E+12,28.78461538,0.026415094
1.51217E+12,29.02307692,0.018867925
1.51226E+12,28.86153846,0.49245283
1.51235E+12,27.98461538,2.367924528
1.51243E+12,28.61666667,2.774509804
1.51252E+12,28.46153846,1.822641509
1.5126E+12,27.425,6.994117647
1.51269E+12,27.38461538,0.030769231
1.51278E+12,26.36153846,0.346153846
1.51286E+12,27.67692308,21.95686275
1.51295E+12,27.2,24.59433962
1.51304E+12,26.28571429,18.46346154
1.51312E+12,26.76153846,21.37884615
1.51321E+12,27.59230769,3.863461538
1.5133E+12,27.07692308,20.28235294
1.51338E+12,27.38333333,7.62745098
1.51347E+12,27.77692308,0.019230769
1.51356E+12,27.84615385,0.042307692
1.51364E+12,26.69285714,1.761538462
1.51373E+12,27.22142857,0.141176471
1.51381E+12,27.89230769,0
1.5139E+12,27.83846154,26.30961538
1.51399E+12,27.55384615,6.461538462
1.51407E+12,26.7,0.05
1.51416E+12,27.2,17.21960784
1.51425E+12,27.24166667,4.832
1.51433E+12,27.1,7.286538462
1.51442E+12,27.31666667,7.25
1.51451E+12,27.80769231,1.532692308
1.51459E+12,26.76923077,13.70196078
1.51468E+12,25.03333333,70.44285714
1.51476E+12,24.97272727,43.24888889
1.51485E+12,25.64,8.341304348
1.51494E+12,26.58,14.99166667
1.51502E+12,26.56428571,0.884313725
1.51511E+12,26.17692308,8.870833333
1.5152E+12,27.21666667,0
1.51528E+12,27.1,6.830612245
1.51537E+12,26.73846154,55.08913043
1.51546E+12,26.97142857,19.27346939
1.51554E+12,24.775,20.26190476
1.51563E+12,23.88181818,13.31707317
1.51572E+12,23.025,8.485
1.5158E+12,22.96666667,19.34722222
1.51589E+12,23.63636364,5.76969697
1.51597E+12,24.96666667,0.792307692
1.51606E+12,26.32857143,0.192156863
1.51615E+12,27.22142857,0.838461538
1.51623E+12,27.3,0.744230769
1.51632E+12,26.79285714,19.28181818
1.51641E+12,26.55333333,11.82407407
1.51649E+12,27.68666667,0.56
1.51658E+12,28,0.9
1.51667E+12,26.99333333,8.803703704
1.51675E+12,26.58461538,33.46851852
1.51684E+12,26.69230769,5.431372549
1.51692E+12,26.40714286,15.00545455
1.51701E+12,27.53571429,0.725454545
1.5171E+12,26.85333333,12.07272727
1.51718E+12,27.80666667,0.103636364
